CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST01442,1,23,211751.02999999997,5,5,5,555,Champions
CUST01443,386,5,27213.55,2,2,3,223,Hibernating
CUST01444,95,7,32502.53,4,3,3,433,Loyal Customers
CUST01445,307,1,4388.17,3,1,1,311,Hibernating
CUST01446,9,23,47881.35,5,5,3,553,Loyal Customers
CUST01447,248,4,13235.82,3,2,2,322,Need Attention
CUST01448,499,3,6482.93,1,1,1,111,Lost
CUST01449,408,1,1870.87,2,1,1,211,Hibernating
CUST01450,259,7,48881.72,3,3,3,333,Loyal Customers
CUST01451,124,10,51859.5,4,3,4,434,Loyal Customers
CUST01452,191,7,38649.45,3,3,3,333,Loyal Customers
CUST01453,425,1,2193.59,2,1,1,211,Hibernating
CUST01454,598,5,36157.14,1,2,3,123,Lost
CUST01455,3,69,782711.71,5,5,5,555,Champions
CUST01456,608,1,12342.76,1,1,2,112,Lost
CUST01457,449,6,13000.51,2,2,2,222,Hibernating
CUST01458,317,3,5326.9,3,1,1,311,Hibernating
CUST01459,27,13,94491.70999999999,4,4,4,444,Champions
CUST01460,478,7,9835.210000000001,2,3,2,232,Hibernating
CUST01461,182,11,43984.71,3,4,3,343,Loyal Customers
CUST01462,292,7,21730.660000000003,3,3,2,332,Need Attention
CUST01463,23,14,100828.86,4,4,4,444,Champions
CUST01464,486,9,82075.81,1,3,4,134,Hibernating
CUST01465,463,5,7210.2300000000005,2,2,1,221,Hibernating
CUST01466,4,46,205192.27,5,5,5,555,Champions
CUST01467,579,2,5693.6900000000005,1,1,1,111,Lost
CUST01468,81,12,39723.58,4,4,3,443,Loyal Customers
CUST01469,463,3,19881.07,2,1,2,212,Hibernating
CUST01470,380,7,8377.83,2,3,2,232,Hibernating
CUST01471,651,6,44749.270000000004,1,2,3,123,Lost
CUST01472,212,7,26220.98,3,3,3,333,Loyal Customers
CUST01473,376,1,1926.0,2,1,1,211,Hibernating
CUST01474,25,6,29778.53,4,2,3,423,New Customers
CUST01475,174,14,43489.43,3,4,3,343,Loyal Customers
CUST01476,443,3,7461.04,2,1,1,211,Hibernating
CUST01477,575,1,3792.7,1,1,1,111,Lost
CUST01478,265,6,19444.78,3,2,2,322,Need Attention
CUST01479,190,5,8819.62,3,2,2,322,Need Attention
CUST01480,29,15,156368.25,4,4,5,445,Champions
CUST01481,583,1,857.2,1,1,1,111,Lost
CUST01482,4,16,58899.7,5,4,4,544,Champions
CUST01483,358,7,355281.26,2,3,5,235,Hibernating
CUST01484,1,64,210832.53,5,5,5,555,Champions
CUST01485,141,11,37987.33,3,4,3,343,Loyal Customers
CUST01486,156,12,60604.14,3,4,4,344,Loyal Customers
CUST01487,102,11,120779.15,4,4,5,445,Champions
CUST01488,558,3,31018.63,1,1,3,113,Lost
CUST01489,25,9,22417.76,4,3,2,432,Need Attention
CUST01490,79,10,26289.91,4,3,3,433,Loyal Customers
CUST01491,218,16,292833.50000000006,3,4,5,345,Loyal Customers
CUST01492,29,17,41360.020000000004,4,4,3,443,Loyal Customers
CUST01493,152,14,118989.41,3,4,5,345,Loyal Customers
CUST01494,4,17,38649.6,5,4,3,543,Loyal Customers
CUST01495,399,5,29581.82,2,2,3,223,Hibernating
CUST01496,209,4,10104.67,3,2,2,322,Need Attention
CUST01497,617,4,9574.07,1,2,2,122,Lost
CUST01498,67,10,40554.75,4,3,3,433,Loyal Customers
CUST01499,121,13,97522.26,4,4,4,444,Champions
CUST01500,447,1,60330.14,2,1,4,214,Hibernating
CUST01501,577,5,5635.0,1,2,1,121,Lost
CUST01502,102,6,161432.18999999997,4,2,5,425,New Customers
CUST01503,2,61,464767.08999999997,5,5,5,555,Champions
CUST01504,121,9,47192.560000000005,4,3,3,433,Loyal Customers
CUST01505,108,19,116554.39,4,5,4,454,Champions
CUST01506,256,12,19058.17,3,4,2,342,Need Attention
CUST01507,368,3,12860.75,2,1,2,212,Hibernating
CUST01508,448,7,70203.05,2,3,4,234,Hibernating
CUST01509,507,8,23969.52,1,3,3,133,Hibernating
CUST01510,470,4,10938.41,2,2,2,222,Hibernating
CUST01511,695,1,417.04,1,1,1,111,Lost
CUST01512,460,3,17600.35,2,1,2,212,Hibernating
CUST01513,616,1,8860.76,1,1,2,112,Lost
CUST01514,2,30,95194.2,5,5,4,554,Champions
CUST01515,14,23,70726.45999999999,5,5,4,554,Champions
CUST01516,1,41,351109.82,5,5,5,555,Champions
CUST01517,396,8,109354.54,2,3,4,234,Hibernating
CUST01518,470,1,697.19,2,1,1,211,Hibernating
CUST01519,229,9,54609.75,3,3,4,334,Loyal Customers
CUST01520,546,2,4743.110000000001,1,1,1,111,Lost
CUST01521,7,30,115655.29000000001,5,5,4,554,Champions
CUST01522,387,3,3864.62,2,1,1,211,Hibernating
CUST01523,60,23,65210.21,4,5,4,454,Champions
CUST01524,22,16,47684.38,4,4,3,443,Loyal Customers
CUST01525,215,7,35204.67,3,3,3,333,Loyal Customers
CUST01526,58,17,220545.69,4,4,5,445,Champions
CUST01527,74,11,52138.19,4,4,4,444,Champions
CUST01528,48,9,58825.369999999995,4,3,4,434,Loyal Customers
CUST01529,441,3,46788.58,2,1,3,213,Hibernating
CUST01530,604,3,16427.41,1,1,2,112,Lost
CUST01531,257,9,112606.26999999999,3,3,4,334,Loyal Customers
CUST01532,185,3,8449.949999999999,3,1,2,312,Hibernating
CUST01533,371,4,8774.25,2,2,2,222,Hibernating
CUST01534,327,14,51955.479999999996,3,4,4,344,Loyal Customers
CUST01535,127,10,23170.8,4,3,3,433,Loyal Customers
CUST01536,5,24,721915.95,5,5,5,555,Champions
CUST01537,23,36,127548.0,4,5,5,455,Champions
CUST01538,391,8,60971.15,2,3,4,234,Hibernating
CUST01539,3,24,68627.76,5,5,4,554,Champions
CUST01540,373,7,176584.6,2,3,5,235,Hibernating
CUST01541,577,4,29039.91,1,2,3,123,Lost
CUST01542,5,19,239482.85,5,5,5,555,Champions
CUST01543,370,2,17116.76,2,1,2,212,Hibernating
CUST01544,294,10,36091.7,3,3,3,333,Loyal Customers
CUST01545,596,1,498.95,1,1,1,111,Lost
CUST01546,3,14,34528.950000000004,5,4,3,543,Loyal Customers
CUST01547,471,2,3457.9500000000003,2,1,1,211,Hibernating
CUST01548,688,3,49276.49,1,1,4,114,Lost
CUST01549,4,34,93398.01,5,5,4,554,Champions
CUST01550,366,3,21096.66,2,1,2,212,Hibernating
CUST01551,497,4,5543.150000000001,1,2,1,121,Lost
CUST01552,296,8,25474.43,3,3,3,333,Loyal Customers
CUST01553,497,3,8846.49,1,1,2,112,Lost
CUST01554,493,2,2641.7200000000003,1,1,1,111,Lost
CUST01555,51,7,25423.46,4,3,3,433,Loyal Customers
CUST01556,9,13,158777.2,5,4,5,545,Champions
CUST01557,435,6,12634.45,2,2,2,222,Hibernating
CUST01558,60,10,21610.510000000002,4,3,2,432,Need Attention
CUST01559,402,4,11228.150000000001,2,2,2,222,Hibernating
CUST01560,493,2,99127.38,1,1,4,114,Lost
CUST01561,33,14,402163.83999999997,4,4,5,445,Champions
CUST01562,29,10,22731.78,4,3,2,432,Need Attention
CUST01563,522,3,16782.26,1,1,2,112,Lost
CUST01564,56,12,71603.12,4,4,4,444,Champions
CUST01565,381,1,93162.62,2,1,4,214,Hibernating
CUST01566,274,19,59743.54,3,5,4,354,Loyal Customers
CUST01567,391,3,7672.53,2,1,1,211,Hibernating
CUST01568,4,22,203927.04,5,5,5,555,Champions
CUST01569,247,2,2705.0699999999997,3,1,1,311,Hibernating
CUST01570,31,13,182348.84000000003,4,4,5,445,Champions
CUST01571,527,3,59844.6,1,1,4,114,Lost
CUST01572,2,36,551156.7,5,5,5,555,Champions
CUST01573,466,6,254885.72,2,2,5,225,Hibernating
CUST01574,564,4,86819.1,1,2,4,124,Lost
CUST01575,41,20,127171.03,4,5,5,455,Champions
CUST01576,2,14,78081.87,5,4,4,544,Champions
CUST01577,1,52,312735.41,5,5,5,555,Champions
CUST01578,301,5,89194.42000000001,3,2,4,324,Need Attention
CUST01579,296,4,31651.59,3,2,3,323,Need Attention
CUST01580,424,6,11718.32,2,2,2,222,Hibernating
CUST01581,215,8,71306.19,3,3,4,334,Loyal Customers
CUST01582,118,10,138213.11000000002,4,3,5,435,Loyal Customers
CUST01583,391,5,40862.2,2,2,3,223,Hibernating
CUST01584,37,6,17553.58,4,2,2,422,New Customers
CUST01585,593,1,1515.9,1,1,1,111,Lost
CUST01586,3,22,160104.34,5,5,5,555,Champions
CUST01587,249,5,47283.24,3,2,3,323,Need Attention
CUST01588,53,10,36958.86,4,3,3,433,Loyal Customers
CUST01589,42,7,27686.89,4,3,3,433,Loyal Customers
CUST01590,289,4,12943.91,3,2,2,322,Need Attention
CUST01591,388,4,18146.69,2,2,2,222,Hibernating
CUST01592,307,5,115132.95000000001,3,2,4,324,Need Attention
CUST01593,10,16,103347.68,5,4,4,544,Champions
CUST01594,4,17,47832.0,5,4,3,543,Loyal Customers
CUST01595,464,6,12722.34,2,2,2,222,Hibernating
CUST01596,405,4,48425.03999999999,2,2,3,223,Hibernating
CUST01597,66,13,42591.39,4,4,3,443,Loyal Customers
CUST01598,5,17,46866.75,5,4,3,543,Loyal Customers
CUST01599,6,34,225316.72,5,5,5,555,Champions
CUST01600,658,2,6477.78,1,1,1,111,Lost
CUST01601,1,32,90817.41,5,5,4,554,Champions
CUST01602,34,9,60798.3,4,3,4,434,Loyal Customers
CUST01603,114,9,32184.63,4,3,3,433,Loyal Customers
CUST01604,54,6,14842.88,4,2,2,422,New Customers
CUST01605,6,29,218391.24,5,5,5,555,Champions
CUST01606,226,8,28710.94,3,3,3,333,Loyal Customers
CUST01607,1,27,274607.38,5,5,5,555,Champions
CUST01608,423,1,7291.24,2,1,1,211,Hibernating
CUST01609,136,6,45557.65,3,2,3,323,Need Attention
CUST01610,403,5,13066.009999999998,2,2,2,222,Hibernating
CUST01611,725,2,1835.3799999999999,1,1,1,111,Lost
CUST01612,503,4,17278.27,1,2,2,122,Lost
CUST01613,385,5,23446.33,2,2,3,223,Hibernating
CUST01614,52,10,78043.81000000001,4,3,4,434,Loyal Customers
CUST01615,242,8,38452.89,3,3,3,333,Loyal Customers
CUST01616,465,4,40793.22,2,2,3,223,Hibernating
CUST01617,421,3,4842.07,2,1,1,211,Hibernating
CUST01618,362,2,5438.65,2,1,1,211,Hibernating
CUST01619,389,6,36822.97,2,2,3,223,Hibernating
CUST01620,285,6,21763.489999999998,3,2,2,322,Need Attention
CUST01621,142,12,36359.2,3,4,3,343,Loyal Customers
CUST01622,11,35,258134.00999999998,5,5,5,555,Champions
CUST01623,420,6,55675.01,2,2,4,224,Hibernating
CUST01624,553,3,5994.99,1,1,1,111,Lost
CUST01625,12,37,245648.15,5,5,5,555,Champions
CUST01626,354,5,7640.5199999999995,3,2,1,321,Hibernating
CUST01627,261,13,42221.0,3,4,3,343,Loyal Customers
CUST01628,387,5,12892.57,2,2,2,222,Hibernating
CUST01629,5,24,115110.59,5,5,4,554,Champions
CUST01630,430,9,132676.45,2,3,5,235,Hibernating
CUST01631,540,5,31450.03,1,2,3,123,Lost
CUST01632,12,14,54193.08,5,4,4,544,Champions
CUST01633,472,7,25829.309999999998,2,3,3,233,Hibernating
CUST01634,309,5,6025.6900000000005,3,2,1,321,Hibernating
CUST01635,648,2,909.11,1,1,1,111,Lost
CUST01636,123,10,75858.1,4,3,4,434,Loyal Customers
CUST01637,27,8,75219.51,4,3,4,434,Loyal Customers
CUST01638,3,28,172357.61,5,5,5,555,Champions
CUST01639,374,1,1887.24,2,1,1,211,Hibernating
CUST01640,468,2,3562.44,2,1,1,211,Hibernating
CUST01641,443,6,16525.21,2,2,2,222,Hibernating
CUST01642,730,3,4788.74,1,1,1,111,Lost
CUST01643,376,5,63037.84,2,2,4,224,Hibernating
CUST01644,199,3,8215.63,3,1,2,312,Hibernating
CUST01645,1,31,109867.92,5,5,4,554,Champions
CUST01646,217,7,23288.309999999998,3,3,3,333,Loyal Customers
CUST01647,16,19,39423.62,4,5,3,453,Loyal Customers
CUST01648,450,3,9119.400000000001,2,1,2,212,Hibernating
CUST01649,315,2,4504.6900000000005,3,1,1,311,Hibernating
CUST01650,295,8,40754.729999999996,3,3,3,333,Loyal Customers
CUST01651,4,35,130884.83,5,5,5,555,Champions
CUST01652,165,8,115825.81,3,3,4,334,Loyal Customers
CUST01653,87,16,48784.14,4,4,3,443,Loyal Customers
CUST01654,134,13,175571.45,4,4,5,445,Champions
CUST01655,26,24,100759.99,4,5,4,454,Champions
CUST01656,650,2,2400.8900000000003,1,1,1,111,Lost
CUST01657,502,7,102626.79,1,3,4,134,Hibernating
CUST01658,92,11,39820.08,4,4,3,443,Loyal Customers
CUST01659,93,11,162269.16999999998,4,4,5,445,Champions
CUST01660,120,12,66997.17,4,4,4,444,Champions
CUST01661,264,8,23305.83,3,3,3,333,Loyal Customers
CUST01662,477,2,1540.1,2,1,1,211,Hibernating
CUST01663,510,1,1429.27,1,1,1,111,Lost
CUST01664,40,8,53949.28,4,3,4,434,Loyal Customers
CUST01665,523,3,7575.050000000001,1,1,1,111,Lost
CUST01666,591,2,3221.4100000000003,1,1,1,111,Lost
CUST01667,60,13,21816.440000000002,4,4,2,442,Need Attention
CUST01668,419,3,3736.95,2,1,1,211,Hibernating
CUST01669,12,20,307025.42,5,5,5,555,Champions
CUST01670,214,2,2273.3,3,1,1,311,Hibernating
CUST01671,25,11,41041.28,4,4,3,443,Loyal Customers
CUST01672,615,1,2831.12,1,1,1,111,Lost
CUST01673,381,2,7201.2699999999995,2,1,1,211,Hibernating
CUST01674,720,1,5599.07,1,1,1,111,Lost
CUST01675,372,4,45757.94,2,2,3,223,Hibernating
CUST01676,21,8,54595.65,4,3,4,434,Loyal Customers
CUST01677,9,40,193335.59,5,5,5,555,Champions
CUST01678,124,8,14004.22,4,3,2,432,Need Attention
CUST01679,10,34,322764.69,5,5,5,555,Champions
CUST01680,703,2,3369.85,1,1,1,111,Lost
CUST01681,2,16,78032.87,5,4,4,544,Champions
CUST01682,380,2,2410.42,2,1,1,211,Hibernating
CUST01683,459,6,20693.48,2,2,2,222,Hibernating
CUST01684,715,3,6160.79,1,1,1,111,Lost
CUST01685,14,19,49438.67,5,5,4,554,Champions
CUST01686,267,2,10202.73,3,1,2,312,Hibernating
CUST01687,696,2,8997.1,1,1,2,112,Lost
CUST01688,42,11,22815.68,4,4,2,442,Need Attention
CUST01689,509,11,161642.29,1,4,5,145,At Risk
CUST01690,369,6,17198.32,2,2,2,222,Hibernating
CUST01691,9,21,175336.69,5,5,5,555,Champions
CUST01692,519,5,6800.72,1,2,1,121,Lost
CUST01693,62,8,64256.35,4,3,4,434,Loyal Customers
CUST01694,14,45,213106.1,5,5,5,555,Champions
CUST01695,180,17,41427.46,3,4,3,343,Loyal Customers
CUST01696,5,30,116295.89,5,5,4,554,Champions
CUST01697,1,40,234870.22,5,5,5,555,Champions
CUST01698,4,33,270264.12,5,5,5,555,Champions
CUST01699,465,2,4279.83,2,1,1,211,Hibernating
CUST01700,206,7,27161.23,3,3,3,333,Loyal Customers
CUST01701,393,1,2485.94,2,1,1,211,Hibernating
CUST01702,24,9,35130.33,4,3,3,433,Loyal Customers
CUST01703,207,15,147996.78,3,4,5,345,Loyal Customers
CUST01704,478,5,6556.030000000001,2,2,1,221,Hibernating
CUST01705,386,10,27275.6,2,3,3,233,Hibernating
CUST01706,7,23,204909.45,5,5,5,555,Champions
CUST01707,379,2,1514.77,2,1,1,211,Hibernating
CUST01708,341,8,17889.09,3,3,2,332,Need Attention
CUST01709,562,5,6124.13,1,2,1,121,Lost
CUST01710,236,4,14902.810000000001,3,2,2,322,Need Attention
CUST01711,11,17,112015.23999999999,5,4,4,544,Champions
CUST01712,2,20,53342.68,5,5,4,554,Champions
CUST01713,426,8,42697.69,2,3,3,233,Hibernating
CUST01714,8,11,38887.17,5,4,3,543,Loyal Customers
CUST01715,3,18,69101.28,5,5,4,554,Champions
CUST01716,699,1,4703.24,1,1,1,111,Lost
CUST01717,12,19,106796.58,5,5,4,554,Champions
CUST01718,453,10,135348.42,2,3,5,235,Hibernating
CUST01719,684,2,3641.6000000000004,1,1,1,111,Lost
CUST01720,168,11,25339.28,3,4,3,343,Loyal Customers
CUST01721,2,16,59672.31,5,4,4,544,Champions
CUST01722,7,24,52333.47,5,5,4,554,Champions
CUST01723,76,10,65684.88,4,3,4,434,Loyal Customers
CUST01724,3,17,39429.729999999996,5,4,3,543,Loyal Customers
CUST01725,458,3,2337.1,2,1,1,211,Hibernating
CUST01726,14,19,493151.67,5,5,5,555,Champions
CUST01727,442,7,8893.6,2,3,2,232,Hibernating
CUST01728,703,1,3110.82,1,1,1,111,Lost
CUST01729,410,2,5659.68,2,1,1,211,Hibernating
CUST01730,561,3,3847.55,1,1,1,111,Lost
CUST01731,154,11,80757.08,3,4,4,344,Loyal Customers
CUST01732,374,8,43798.86,2,3,3,233,Hibernating
CUST01733,661,3,33444.06,1,1,3,113,Lost
CUST01734,289,8,15456.18,3,3,2,332,Need Attention
CUST01735,1,25,150100.81,5,5,5,555,Champions
CUST01736,480,2,1088.8899999999999,2,1,1,211,Hibernating
CUST01737,17,11,52021.51,4,4,4,444,Champions
CUST01738,8,27,89766.0,5,5,4,554,Champions
CUST01739,38,19,59548.06,4,5,4,454,Champions
CUST01740,269,10,194356.81,3,3,5,335,Loyal Customers
CUST01741,607,4,3420.3900000000003,1,2,1,121,Lost
CUST01742,329,3,93971.42,3,1,4,314,Hibernating
CUST01743,279,6,13906.62,3,2,2,322,Need Attention
CUST01744,1,47,151116.62,5,5,5,555,Champions
CUST01745,10,12,29195.5,5,4,3,543,Loyal Customers
CUST01746,349,15,49376.12,3,4,4,344,Loyal Customers
CUST01747,1,52,254494.16,5,5,5,555,Champions
CUST01748,8,11,60067.18,5,4,4,544,Champions
CUST01749,229,5,67591.38,3,2,4,324,Need Attention
CUST01750,3,21,99455.59,5,5,4,554,Champions
CUST01751,272,4,62241.08,3,2,4,324,Need Attention
CUST01752,96,7,22761.59,4,3,2,432,Need Attention
CUST01753,8,66,524901.41,5,5,5,555,Champions
CUST01754,22,15,43186.39,4,4,3,443,Loyal Customers
CUST01755,435,1,621.01,2,1,1,211,Hibernating
CUST01756,426,1,7037.96,2,1,1,211,Hibernating
CUST01757,451,5,169721.48,2,2,5,225,Hibernating
CUST01758,58,15,97430.43,4,4,4,444,Champions
CUST01759,7,20,102233.54,5,5,4,554,Champions
CUST01760,419,2,1097.56,2,1,1,211,Hibernating
CUST01761,22,12,98584.14,4,4,4,444,Champions
CUST01762,668,1,2641.66,1,1,1,111,Lost
CUST01763,9,28,87473.82,5,5,4,554,Champions
CUST01764,14,14,53194.5,5,4,4,544,Champions
CUST01765,7,21,58071.21,5,5,4,554,Champions
CUST01766,53,7,135218.37,4,3,5,435,Loyal Customers
CUST01767,250,4,5438.360000000001,3,2,1,321,Hibernating
CUST01768,22,6,11343.3,4,2,2,422,New Customers
CUST01769,112,9,55420.42,4,3,4,434,Loyal Customers
CUST01770,115,15,17081.34,4,4,2,442,Need Attention
CUST01771,138,8,34341.39,3,3,3,333,Loyal Customers
CUST01772,438,8,40197.95,2,3,3,233,Hibernating
CUST01773,365,2,1776.6399999999999,2,1,1,211,Hibernating
CUST01774,441,1,3016.11,2,1,1,211,Hibernating
CUST01775,263,8,102006.33,3,3,4,334,Loyal Customers
CUST01776,371,7,85738.90000000001,2,3,4,234,Hibernating
CUST01777,560,4,5128.7,1,2,1,121,Lost
CUST01778,258,11,24977.66,3,4,3,343,Loyal Customers
CUST01779,291,9,167489.52,3,3,5,335,Loyal Customers
CUST01780,510,1,1543.39,1,1,1,111,Lost
CUST01781,8,35,581485.32,5,5,5,555,Champions
CUST01782,421,2,6956.16,2,1,1,211,Hibernating
CUST01783,12,11,78668.68999999999,5,4,4,544,Champions
CUST01784,475,5,10121.369999999999,2,2,2,222,Hibernating
CUST01785,352,4,9927.32,3,2,2,322,Need Attention
CUST01786,463,1,3331.76,2,1,1,211,Hibernating
CUST01787,403,4,4784.26,2,2,1,221,Hibernating
CUST01788,387,4,9833.6,2,2,2,222,Hibernating
CUST01789,5,15,41333.39,5,4,3,543,Loyal Customers
CUST01790,424,4,11466.57,2,2,2,222,Hibernating
CUST01791,21,23,280524.11,4,5,5,455,Champions
CUST01792,445,8,28995.07,2,3,3,233,Hibernating
CUST01793,466,6,17912.97,2,2,2,222,Hibernating
CUST01794,396,5,11360.99,2,2,2,222,Hibernating
CUST01795,5,42,162986.05,5,5,5,555,Champions
CUST01796,19,22,223248.33000000002,4,5,5,455,Champions
CUST01797,383,6,7796.12,2,2,1,221,Hibernating
CUST01798,4,31,195955.21,5,5,5,555,Champions
CUST01799,14,25,138493.98,5,5,5,555,Champions
CUST01800,1,33,159194.15,5,5,5,555,Champions
CUST01801,489,2,2003.2600000000002,1,1,1,111,Lost
CUST01802,439,2,5505.14,2,1,1,211,Hibernating
CUST01803,46,10,138136.65,4,3,5,435,Loyal Customers
CUST01804,19,9,7314.4400000000005,4,3,1,431,Hibernating
CUST01805,45,15,100267.29,4,4,4,444,Champions
CUST01806,242,6,35579.1,3,2,3,323,Need Attention
CUST01807,374,4,4210.57,2,2,1,221,Hibernating
CUST01808,14,27,551767.62,5,5,5,555,Champions
CUST01809,2,20,81089.7,5,5,4,554,Champions
CUST01810,6,19,53670.39,5,5,4,554,Champions
CUST01811,321,5,53417.27,3,2,4,324,Need Attention
CUST01812,220,3,1947.65,3,1,1,311,Hibernating
CUST01813,437,8,75930.83,2,3,4,234,Hibernating
CUST01814,2,48,165897.28,5,5,5,555,Champions
CUST01815,1,22,425674.67999999993,5,5,5,555,Champions
CUST01816,644,3,149860.58000000002,1,1,5,115,Lost
CUST01817,77,9,53766.2,4,3,4,434,Loyal Customers
CUST01818,396,7,17102.87,2,3,2,232,Hibernating
CUST01819,377,5,6745.12,2,2,1,221,Hibernating
CUST01820,103,15,75149.78,4,4,4,444,Champions
CUST01821,169,11,55051.06,3,4,4,344,Loyal Customers
CUST01822,4,19,39658.34,5,5,3,553,Loyal Customers
CUST01823,239,9,40374.600000000006,3,3,3,333,Loyal Customers
CUST01824,205,7,14363.39,3,3,2,332,Need Attention
CUST01825,474,2,3073.12,2,1,1,211,Hibernating
CUST01826,355,7,28557.809999999998,2,3,3,233,Hibernating
CUST01827,2,44,419509.12,5,5,5,555,Champions
CUST01828,466,1,1094.86,2,1,1,211,Hibernating
CUST01829,408,10,16312.89,2,3,2,232,Hibernating
CUST01830,373,5,83900.82,2,2,4,224,Hibernating
CUST01831,426,3,6391.54,2,1,1,211,Hibernating
CUST01832,659,4,6645.240000000001,1,2,1,121,Lost
CUST01833,224,10,22317.23,3,3,2,332,Need Attention
CUST01834,522,7,18946.92,1,3,2,132,Hibernating
CUST01835,527,2,12424.0,1,1,2,112,Lost
CUST01836,410,5,19784.239999999998,2,2,2,222,Hibernating
CUST01837,36,11,28374.26,4,4,3,443,Loyal Customers
CUST01838,6,8,32198.91,5,3,3,533,Loyal Customers
CUST01839,557,2,8784.34,1,1,2,112,Lost
CUST01840,497,6,8984.92,1,2,2,122,Lost
CUST01841,39,14,187863.88999999998,4,4,5,445,Champions
CUST01842,114,13,407609.24,4,4,5,445,Champions
CUST01843,108,12,39620.92,4,4,3,443,Loyal Customers
CUST01844,394,5,24345.31,2,2,3,223,Hibernating
CUST01845,568,3,5047.52,1,1,1,111,Lost
CUST01846,156,7,35479.18,3,3,3,333,Loyal Customers
CUST01847,1,23,75708.95,5,5,4,554,Champions
CUST01848,13,22,199015.88999999998,5,5,5,555,Champions
CUST01849,389,2,6389.17,2,1,1,211,Hibernating
CUST01850,553,7,66168.19,1,3,4,134,Hibernating
CUST01851,187,13,36455.66,3,4,3,343,Loyal Customers
CUST01852,675,2,4929.63,1,1,1,111,Lost
CUST01853,517,1,892.02,1,1,1,111,Lost
CUST01854,614,2,7032.900000000001,1,1,1,111,Lost
CUST01855,545,1,831.61,1,1,1,111,Lost
CUST01856,254,12,35129.21,3,4,3,343,Loyal Customers
CUST01857,477,4,10494.42,2,2,2,222,Hibernating
CUST01858,16,15,36041.3,4,4,3,443,Loyal Customers
CUST01859,670,2,2473.02,1,1,1,111,Lost
CUST01860,377,6,38345.58,2,2,3,223,Hibernating
CUST01861,302,5,34229.58,3,2,3,323,Need Attention
CUST01862,543,5,24901.579999999998,1,2,3,123,Lost
CUST01863,2,21,77104.13,5,5,4,554,Champions
CUST01864,412,4,52764.96,2,2,4,224,Hibernating
CUST01865,532,1,883.67,1,1,1,111,Lost
CUST01866,638,2,6967.469999999999,1,1,1,111,Lost
CUST01867,7,39,147144.13,5,5,5,555,Champions
CUST01868,10,24,130861.2,5,5,5,555,Champions
CUST01869,10,15,61833.56,5,4,4,544,Champions
CUST01870,477,4,12125.4,2,2,2,222,Hibernating
CUST01871,530,3,7179.98,1,1,1,111,Lost
CUST01872,112,19,56746.07,4,5,4,454,Champions
CUST01873,375,2,52775.9,2,1,4,214,Hibernating
CUST01874,648,3,6559.79,1,1,1,111,Lost
CUST01875,346,4,21614.690000000002,3,2,2,322,Need Attention
CUST01876,479,8,22625.699999999997,2,3,2,232,Hibernating
CUST01877,346,8,24766.910000000003,3,3,3,333,Loyal Customers
CUST01878,367,3,3614.29,2,1,1,211,Hibernating
CUST01879,23,17,113496.18,4,4,4,444,Champions
CUST01880,354,4,11315.720000000001,3,2,2,322,Need Attention
CUST01881,523,5,13998.49,1,2,2,122,Lost
CUST01882,691,2,4523.9,1,1,1,111,Lost
CUST01883,387,6,136116.91,2,2,5,225,Hibernating
CUST01884,398,4,13491.400000000001,2,2,2,222,Hibernating
CUST01885,31,25,107936.59,4,5,4,454,Champions
CUST01886,61,11,47305.9,4,4,3,443,Loyal Customers
CUST01887,11,28,195963.54,5,5,5,555,Champions
CUST01888,4,11,304261.55000000005,5,4,5,545,Champions
CUST01889,423,7,10581.33,2,3,2,232,Hibernating
CUST01890,558,4,21077.059999999998,1,2,2,122,Lost
CUST01891,9,12,46423.25,5,4,3,543,Loyal Customers
CUST01892,417,12,26574.03,2,4,3,243,Churned Best Customers
CUST01893,191,1,905.22,3,1,1,311,Hibernating
CUST01894,41,10,128072.19,4,3,5,435,Loyal Customers
CUST01895,623,3,5883.14,1,1,1,111,Lost
CUST01896,421,5,14593.1,2,2,2,222,Hibernating
CUST01897,403,4,28618.11,2,2,3,223,Hibernating
CUST01898,7,15,62232.78,5,4,4,544,Champions
CUST01899,211,12,26673.0,3,4,3,343,Loyal Customers
CUST01900,280,6,34925.1,3,2,3,323,Need Attention
CUST01901,217,3,3380.8199999999997,3,1,1,311,Hibernating
CUST01902,13,33,127612.72,5,5,5,555,Champions
CUST01903,378,6,33970.7,2,2,3,223,Hibernating
CUST01904,18,27,179888.81,4,5,5,455,Champions
CUST01905,450,6,17860.75,2,2,2,222,Hibernating
CUST01906,171,11,50259.8,3,4,4,344,Loyal Customers
CUST01907,519,1,11136.24,1,1,2,112,Lost
CUST01908,301,13,38961.350000000006,3,4,3,343,Loyal Customers
CUST01909,57,10,166278.89,4,3,5,435,Loyal Customers
CUST01910,5,23,68167.72,5,5,4,554,Champions
CUST01911,119,17,146736.44,4,4,5,445,Champions
CUST01912,436,1,2138.08,2,1,1,211,Hibernating
CUST01913,730,3,15646.19,1,1,2,112,Lost
CUST01914,193,7,244973.68,3,3,5,335,Loyal Customers
CUST01915,151,12,262183.79,3,4,5,345,Loyal Customers
CUST01916,580,4,11987.08,1,2,2,122,Lost
CUST01917,574,2,14810.69,1,1,2,112,Lost
CUST01918,186,3,3373.0099999999998,3,1,1,311,Hibernating
CUST01919,7,15,87082.09999999999,5,4,4,544,Champions
