CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,City,State,Country
CUST00967,691,3,5174.42,1,1,1,111,Lost,Kozhikode,Kerala,India
CUST00968,44,8,24766.19,4,3,3,433,Loyal Customers,Lucknow,Uttar Pradesh,India
CUST00969,182,3,4242.719999999999,3,1,1,311,Hibernating,Howrah,West Bengal,India
CUST00970,50,12,89309.31999999999,4,4,4,444,Champions,Durgapur,West Bengal,India
CUST00971,321,3,4721.25,3,1,1,311,Hibernating,Warangal,Telangana,India
CUST00972,277,2,2310.85,3,1,1,311,Hibernating,Durgapur,West Bengal,India
CUST00973,425,4,9428.869999999999,2,2,2,222,Hibernating,Ahmedabad,Gujarat,India
CUST00974,99,17,151507.56,4,4,5,445,Champions,Durgapur,West Bengal,India
CUST00975,2,28,248449.0,5,5,5,555,Champions,New Delhi,Delhi,India
CUST00976,296,8,146600.92,3,3,5,335,Loyal Customers,Lucknow,Uttar Pradesh,India
CUST00977,241,9,81554.38,3,3,4,334,Loyal Customers,Warangal,Telangana,India
CUST00978,4,24,253149.62,5,5,5,555,Champions,Madurai,Tamil Nadu,India
CUST00979,112,7,9062.039999999999,4,3,2,432,Need Attention,Nagpur,Maharashtra,India
CUST00980,511,5,15638.63,1,2,2,122,Lost,Mysuru,Karnataka,India
CUST00981,118,16,88416.68,4,4,4,444,Champions,Surat,Gujarat,India
CUST00982,455,4,27723.21,2,2,3,223,Hibernating,New Delhi,Delhi,India
CUST00983,17,19,229987.11,4,5,5,455,Champions,Chennai,Tamil Nadu,India
CUST00984,33,19,110371.08,4,5,4,454,Champions,Nagpur,Maharashtra,India
CUST00985,259,4,45708.80999999999,3,2,3,323,Need Attention,Hubli,Karnataka,India
CUST00986,123,9,174780.81,4,3,5,435,Loyal Customers,Mumbai,Maharashtra,India
CUST00987,418,7,25135.3,2,3,3,233,Hibernating,Gurgaon,Haryana,India
CUST00988,171,14,39790.909999999996,3,4,3,343,Loyal Customers,Kolkata,West Bengal,India
CUST00989,204,16,38868.51,3,4,3,343,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST00990,472,1,4160.34,2,1,1,211,Hibernating,Howrah,West Bengal,India
CUST00991,224,5,62973.770000000004,3,2,4,324,Need Attention,Mangalore,Karnataka,India
CUST00992,241,5,77552.28,3,2,4,324,Need Attention,Kolkata,West Bengal,India
CUST00993,26,17,51633.61,4,4,4,444,Champions,Amritsar,Punjab,India
CUST00994,246,8,51971.119999999995,3,3,4,334,Loyal Customers,Ludhiana,Punjab,India
CUST00995,277,6,185824.64,3,2,5,325,Need Attention,Panipat,Haryana,India
CUST00996,9,24,110444.72,5,5,4,554,Champions,Bengaluru,Karnataka,India
CUST00997,551,1,716.82,1,1,1,111,Lost,Ludhiana,Punjab,India
CUST00998,6,24,92867.53,5,5,4,554,Champions,Durgapur,West Bengal,India
CUST00999,684,1,2789.04,1,1,1,111,Lost,Ludhiana,Punjab,India
CUST01000,83,16,185065.12,4,4,5,445,Champions,Durgapur,West Bengal,India
CUST01001,2,27,233125.99,5,5,5,555,Champions,Howrah,West Bengal,India
CUST01002,371,2,726.4200000000001,2,1,1,211,Hibernating,Delhi,Delhi,India
CUST01003,482,2,17289.35,2,1,2,212,Hibernating,Surat,Gujarat,India
CUST01004,332,5,10259.990000000002,3,2,2,322,Need Attention,Delhi,Delhi,India
CUST01005,363,2,6554.469999999999,2,1,1,211,Hibernating,Gurgaon,Haryana,India
CUST01006,448,6,28954.43,2,2,3,223,Hibernating,Bikaner,Rajasthan,India
CUST01007,379,4,122790.72,2,2,5,225,Hibernating,Bikaner,Rajasthan,India
CUST01008,521,2,7355.97,1,1,1,111,Lost,Hyderabad,Telangana,India
CUST01009,53,11,84031.12000000001,4,4,4,444,Champions,Kozhikode,Kerala,India
CUST01010,65,14,41058.26,4,4,3,443,Loyal Customers,Jaipur,Rajasthan,India
CUST01011,73,8,30332.199999999997,4,3,3,433,Loyal Customers,Nagpur,Maharashtra,India
CUST01012,586,2,4832.46,1,1,1,111,Lost,Delhi,Delhi,India
CUST01013,462,1,14474.01,2,1,2,212,Hibernating,Bengaluru,Karnataka,India
CUST01014,5,27,112170.69,5,5,4,554,Champions,Durgapur,West Bengal,India
CUST01015,374,6,18252.94,2,2,2,222,Hibernating,Gurgaon,Haryana,India
CUST01016,688,3,4748.99,1,1,1,111,Lost,Mangalore,Karnataka,India
CUST01017,1,17,63510.1,5,4,4,544,Champions,Delhi,Delhi,India
CUST01018,640,3,7550.8099999999995,1,1,1,111,Lost,Warangal,Telangana,India
CUST01019,416,2,3582.42,2,1,1,211,Hibernating,Chennai,Tamil Nadu,India
CUST01020,17,33,99323.94,4,5,4,454,Champions,Chandigarh,Punjab,India
CUST01021,640,6,17744.190000000002,1,2,2,122,Lost,Nagpur,Maharashtra,India
CUST01022,51,11,33632.04,4,4,3,443,Loyal Customers,Delhi,Delhi,India
CUST01023,209,1,736.04,3,1,1,311,Hibernating,Chennai,Tamil Nadu,India
CUST01024,544,2,5277.59,1,1,1,111,Lost,Hubli,Karnataka,India
CUST01025,547,1,1123.73,1,1,1,111,Lost,Delhi,Delhi,India
CUST01026,330,14,83192.29999999999,3,4,4,344,Loyal Customers,Udaipur,Rajasthan,India
CUST01027,424,2,1391.32,2,1,1,211,Hibernating,Varanasi,Uttar Pradesh,India
CUST01028,415,5,29597.239999999998,2,2,3,223,Hibernating,Warangal,Telangana,India
CUST01029,277,12,39961.7,3,4,3,343,Loyal Customers,Nagpur,Maharashtra,India
CUST01030,496,1,1814.96,1,1,1,111,Lost,Surat,Gujarat,India
CUST01031,1,46,397153.86,5,5,5,555,Champions,Pune,Maharashtra,India
CUST01032,575,7,21808.81,1,3,2,132,Hibernating,Thiruvananthapuram,Kerala,India
CUST01033,47,11,142420.72,4,4,5,445,Champions,Ludhiana,Punjab,India
CUST01034,2,11,52321.560000000005,5,4,4,544,Champions,Warangal,Telangana,India
CUST01035,1,22,91943.70999999999,5,5,4,554,Champions,Jodhpur,Rajasthan,India
CUST01036,275,4,11619.33,3,2,2,322,Need Attention,Delhi,Delhi,India
CUST01037,55,14,80274.29,4,4,4,444,Champions,Chandigarh,Punjab,India
CUST01038,504,2,6805.790000000001,1,1,1,111,Lost,Ludhiana,Punjab,India
CUST01039,4,21,104312.51,5,5,4,554,Champions,Mysuru,Karnataka,India
CUST01040,45,11,767213.9,4,4,5,445,Champions,Bengaluru,Karnataka,India
CUST01041,398,8,33085.979999999996,2,3,3,233,Hibernating,Thiruvananthapuram,Kerala,India
CUST01042,436,5,10102.72,2,2,2,222,Hibernating,Hubli,Karnataka,India
CUST01043,162,9,207514.02000000002,3,3,5,335,Loyal Customers,New Delhi,Delhi,India
CUST01044,380,4,13699.59,2,2,2,222,Hibernating,Warangal,Telangana,India
CUST01045,482,2,3385.25,2,1,1,211,Hibernating,Jaipur,Rajasthan,India
CUST01046,235,9,20258.579999999998,3,3,2,332,Need Attention,Varanasi,Uttar Pradesh,India
CUST01047,69,6,17193.89,4,2,2,422,New Customers,Mysuru,Karnataka,India
CUST01048,4,53,331656.19,5,5,5,555,Champions,Ludhiana,Punjab,India
CUST01049,458,1,9339.44,2,1,2,212,Hibernating,Delhi,Delhi,India
CUST01050,1,36,221282.17,5,5,5,555,Champions,Warangal,Telangana,India
CUST01051,659,2,6463.2,1,1,1,111,Lost,Bikaner,Rajasthan,India
CUST01052,372,4,6617.66,2,2,1,221,Hibernating,Rajkot,Gujarat,India
CUST01053,378,1,4845.3,2,1,1,211,Hibernating,Chandigarh,Punjab,India
CUST01054,525,3,15478.09,1,1,2,112,Lost,Warangal,Telangana,India
CUST01055,546,2,7240.43,1,1,1,111,Lost,Faridabad,Haryana,India
CUST01056,11,14,33119.7,5,4,3,543,Loyal Customers,Nagpur,Maharashtra,India
CUST01057,226,4,23807.07,3,2,3,323,Need Attention,Rajkot,Gujarat,India
CUST01058,65,14,23617.510000000002,4,4,3,443,Loyal Customers,Hubli,Karnataka,India
CUST01059,277,8,15857.240000000002,3,3,2,332,Need Attention,Rajkot,Gujarat,India
CUST01060,429,4,90561.16,2,2,4,224,Hibernating,New Delhi,Delhi,India
CUST01061,619,2,2559.8,1,1,1,111,Lost,Warangal,Telangana,India
CUST01062,711,2,6044.08,1,1,1,111,Lost,Thane,Maharashtra,India
CUST01063,531,4,3801.7799999999997,1,2,1,121,Lost,Rajkot,Gujarat,India
CUST01064,113,13,50278.67,4,4,4,444,Champions,Ludhiana,Punjab,India
CUST01065,112,17,142027.35,4,4,5,445,Champions,Chennai,Tamil Nadu,India
CUST01066,358,7,16988.16,2,3,2,232,Hibernating,Jaipur,Rajasthan,India
CUST01067,77,13,74681.44,4,4,4,444,Champions,Madurai,Tamil Nadu,India
CUST01068,28,22,121791.93,4,5,5,455,Champions,Varanasi,Uttar Pradesh,India
CUST01069,46,15,322419.05,4,4,5,445,Champions,Pune,Maharashtra,India
CUST01070,67,11,135931.30000000002,4,4,5,445,Champions,Amritsar,Punjab,India
CUST01071,93,17,119368.37,4,4,5,445,Champions,Chandigarh,Punjab,India
CUST01072,38,12,89112.53,4,4,4,444,Champions,Hubli,Karnataka,India
CUST01073,4,53,208327.71,5,5,5,555,Champions,Nashik,Maharashtra,India
CUST01074,5,53,481671.22,5,5,5,555,Champions,Ludhiana,Punjab,India
CUST01075,382,5,17919.01,2,2,2,222,Hibernating,Coimbatore,Tamil Nadu,India
CUST01076,84,14,23670.81,4,4,3,443,Loyal Customers,Hyderabad,Telangana,India
CUST01077,128,16,345278.94,4,4,5,445,Champions,Mysuru,Karnataka,India
CUST01078,322,7,23093.77,3,3,2,332,Need Attention,Madurai,Tamil Nadu,India
CUST01079,4,9,68054.42,5,3,4,534,Loyal Customers,Panipat,Haryana,India
CUST01080,626,1,1120.4,1,1,1,111,Lost,Warangal,Telangana,India
CUST01081,597,5,19707.100000000002,1,2,2,122,Lost,Salem,Tamil Nadu,India
CUST01082,18,41,249375.38,4,5,5,455,Champions,Noida,Uttar Pradesh,India
CUST01083,81,10,28778.87,4,3,3,433,Loyal Customers,New Delhi,Delhi,India
CUST01084,393,2,16910.23,2,1,2,212,Hibernating,Durgapur,West Bengal,India
CUST01085,624,1,5844.51,1,1,1,111,Lost,Vadodara,Gujarat,India
CUST01086,18,14,44502.06,4,4,3,443,Loyal Customers,Delhi,Delhi,India
CUST01087,477,5,57589.6,2,2,4,224,Hibernating,Howrah,West Bengal,India
CUST01088,3,32,309471.02,5,5,5,555,Champions,Panipat,Haryana,India
CUST01089,527,1,565.86,1,1,1,111,Lost,Mysuru,Karnataka,India
CUST01090,28,11,17104.2,4,4,2,442,Need Attention,Warangal,Telangana,India
CUST01091,414,3,13043.77,2,1,2,212,Hibernating,Nashik,Maharashtra,India
CUST01092,484,4,10106.03,1,2,2,122,Lost,Warangal,Telangana,India
CUST01093,612,4,5509.610000000001,1,2,1,121,Lost,Thane,Maharashtra,India
CUST01094,271,8,20609.55,3,3,2,332,Need Attention,Durgapur,West Bengal,India
CUST01095,28,9,73913.81999999999,4,3,4,434,Loyal Customers,Varanasi,Uttar Pradesh,India
CUST01096,5,32,182054.88999999998,5,5,5,555,Champions,Surat,Gujarat,India
CUST01097,49,12,100540.94,4,4,4,444,Champions,Ahmedabad,Gujarat,India
CUST01098,2,28,225070.08,5,5,5,555,Champions,Faridabad,Haryana,India
CUST01099,262,2,4886.299999999999,3,1,1,311,Hibernating,Thiruvananthapuram,Kerala,India
CUST01100,77,10,32484.679999999997,4,3,3,433,Loyal Customers,Kolkata,West Bengal,India
CUST01101,7,21,148589.28999999998,5,5,5,555,Champions,Howrah,West Bengal,India
CUST01102,357,1,2102.47,2,1,1,211,Hibernating,Rajkot,Gujarat,India
CUST01103,622,1,2299.99,1,1,1,111,Lost,Thane,Maharashtra,India
CUST01104,557,1,2504.52,1,1,1,111,Lost,Delhi,Delhi,India
CUST01105,421,1,2835.28,2,1,1,211,Hibernating,Delhi,Delhi,India
CUST01106,1,34,322214.52,5,5,5,555,Champions,Hyderabad,Telangana,India
CUST01107,154,12,30823.04,3,4,3,343,Loyal Customers,Madurai,Tamil Nadu,India
CUST01108,478,3,2748.73,2,1,1,211,Hibernating,Jodhpur,Rajasthan,India
CUST01109,423,7,71696.55,2,3,4,234,Hibernating,Bengaluru,Karnataka,India
CUST01110,26,11,38591.79,4,4,3,443,Loyal Customers,Kochi,Kerala,India
CUST01111,635,2,6615.540000000001,1,1,1,111,Lost,Mumbai,Maharashtra,India
CUST01112,108,11,15706.0,4,4,2,442,Need Attention,Coimbatore,Tamil Nadu,India
CUST01113,138,13,42697.0,3,4,3,343,Loyal Customers,Jaipur,Rajasthan,India
CUST01114,382,4,23198.280000000002,2,2,3,223,Hibernating,Warangal,Telangana,India
CUST01115,390,3,3683.99,2,1,1,211,Hibernating,Bikaner,Rajasthan,India
CUST01116,512,4,84673.26,1,2,4,124,Lost,Kanpur,Uttar Pradesh,India
CUST01117,13,13,52984.469999999994,5,4,4,544,Champions,Durgapur,West Bengal,India
CUST01118,460,1,3305.91,2,1,1,211,Hibernating,Kochi,Kerala,India
CUST01119,124,14,145615.87999999998,4,4,5,445,Champions,Faridabad,Haryana,India
CUST01120,13,31,382621.77,5,5,5,555,Champions,Delhi,Delhi,India
CUST01121,602,2,3611.5599999999995,1,1,1,111,Lost,Surat,Gujarat,India
CUST01122,204,5,23035.86,3,2,2,322,Need Attention,Vadodara,Gujarat,India
CUST01123,375,1,957.64,2,1,1,211,Hibernating,Noida,Uttar Pradesh,India
CUST01124,646,3,23099.699999999997,1,1,3,113,Lost,Hyderabad,Telangana,India
CUST01125,620,3,26410.62,1,1,3,113,Lost,Kolkata,West Bengal,India
CUST01126,393,6,19972.68,2,2,2,222,Hibernating,Pune,Maharashtra,India
CUST01127,28,25,188643.3,4,5,5,455,Champions,Mysuru,Karnataka,India
CUST01128,94,8,93285.26000000001,4,3,4,434,Loyal Customers,Kanpur,Uttar Pradesh,India
CUST01129,8,8,42174.479999999996,5,3,3,533,Loyal Customers,Panipat,Haryana,India
CUST01130,349,9,103134.11,3,3,4,334,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST01131,375,7,9606.21,2,3,2,232,Hibernating,Thane,Maharashtra,India
CUST01132,4,14,41807.18,5,4,3,543,Loyal Customers,New Delhi,Delhi,India
CUST01133,5,17,100180.56,5,4,4,544,Champions,Delhi,Delhi,India
CUST01134,101,12,182340.47,4,4,5,445,Champions,Delhi,Delhi,India
CUST01135,599,5,10586.51,1,2,2,122,Lost,Mysuru,Karnataka,India
CUST01136,4,20,63392.63,5,5,4,554,Champions,Hyderabad,Telangana,India
CUST01137,670,2,977.66,1,1,1,111,Lost,Chandigarh,Punjab,India
CUST01138,276,13,268411.06,3,4,5,345,Loyal Customers,New Delhi,Delhi,India
CUST01139,489,13,78590.42,1,4,4,144,At Risk,Delhi,Delhi,India
CUST01140,212,3,4017.5299999999997,3,1,1,311,Hibernating,Madurai,Tamil Nadu,India
CUST01141,683,2,4460.49,1,1,1,111,Lost,Durgapur,West Bengal,India
CUST01142,59,5,37422.659999999996,4,2,3,423,New Customers,Bengaluru,Karnataka,India
CUST01143,402,2,2067.9,2,1,1,211,Hibernating,Salem,Tamil Nadu,India
CUST01144,212,5,59152.240000000005,3,2,4,324,Need Attention,Mumbai,Maharashtra,India
CUST01145,281,14,200856.54,3,4,5,345,Loyal Customers,Chandigarh,Punjab,India
CUST01146,590,5,340655.97,1,2,5,125,Lost,New Delhi,Delhi,India
CUST01147,349,5,7409.51,3,2,1,321,Hibernating,Kochi,Kerala,India
CUST01148,605,7,25252.39,1,3,3,133,Hibernating,Rajkot,Gujarat,India
CUST01149,481,1,329.52,2,1,1,211,Hibernating,Bengaluru,Karnataka,India
CUST01150,473,1,1435.46,2,1,1,211,Hibernating,Thiruvananthapuram,Kerala,India
CUST01151,413,4,78195.18,2,2,4,224,Hibernating,New Delhi,Delhi,India
CUST01152,344,1,2646.94,3,1,1,311,Hibernating,Mysuru,Karnataka,India
CUST01153,462,6,48361.94,2,2,3,223,Hibernating,Udaipur,Rajasthan,India
CUST01154,556,5,18081.449999999997,1,2,2,122,Lost,Kolkata,West Bengal,India
CUST01155,535,3,11715.45,1,1,2,112,Lost,Warangal,Telangana,India
CUST01156,451,6,31105.1,2,2,3,223,Hibernating,Faridabad,Haryana,India
CUST01157,11,23,70447.79000000001,5,5,4,554,Champions,Bengaluru,Karnataka,India
CUST01158,694,1,2194.53,1,1,1,111,Lost,Gurgaon,Haryana,India
CUST01159,663,2,2784.1,1,1,1,111,Lost,Warangal,Telangana,India
CUST01160,1,61,515511.41,5,5,5,555,Champions,Jodhpur,Rajasthan,India
CUST01161,664,2,12165.150000000001,1,1,2,112,Lost,Durgapur,West Bengal,India
CUST01162,24,27,81797.09999999999,4,5,4,454,Champions,Gurgaon,Haryana,India
CUST01163,147,12,145673.95,3,4,5,345,Loyal Customers,Delhi,Delhi,India
CUST01164,375,7,137081.16,2,3,5,235,Hibernating,Delhi,Delhi,India
CUST01165,3,28,232718.42,5,5,5,555,Champions,Panipat,Haryana,India
CUST01166,486,1,3154.7,1,1,1,111,Lost,Chandigarh,Punjab,India
CUST01167,687,3,17264.57,1,1,2,112,Lost,Thiruvananthapuram,Kerala,India
CUST01168,183,8,46555.72,3,3,3,333,Loyal Customers,Panipat,Haryana,India
CUST01169,1,57,256432.21,5,5,5,555,Champions,Hyderabad,Telangana,India
CUST01170,159,9,171688.32,3,3,5,335,Loyal Customers,Kozhikode,Kerala,India
CUST01171,417,7,17991.52,2,3,2,232,Hibernating,Noida,Uttar Pradesh,India
CUST01172,565,1,1625.71,1,1,1,111,Lost,Kochi,Kerala,India
CUST01173,589,3,23156.11,1,1,3,113,Lost,Jodhpur,Rajasthan,India
CUST01174,58,20,114425.97,4,5,4,454,Champions,Kolkata,West Bengal,India
CUST01175,249,9,21193.88,3,3,2,332,Need Attention,Thane,Maharashtra,India
CUST01176,372,6,11802.49,2,2,2,222,Hibernating,Thiruvananthapuram,Kerala,India
CUST01177,261,6,13529.369999999999,3,2,2,322,Need Attention,Delhi,Delhi,India
CUST01178,13,30,137531.29,5,5,5,555,Champions,Jaipur,Rajasthan,India
CUST01179,532,6,16719.49,1,2,2,122,Lost,Kolkata,West Bengal,India
CUST01180,192,7,22473.93,3,3,2,332,Need Attention,Kochi,Kerala,India
CUST01181,406,2,11868.19,2,1,2,212,Hibernating,Hyderabad,Telangana,India
CUST01182,19,20,283366.75,4,5,5,455,Champions,Mumbai,Maharashtra,India
CUST01183,418,4,56834.42,2,2,4,224,Hibernating,Thiruvananthapuram,Kerala,India
CUST01184,688,1,582.04,1,1,1,111,Lost,Salem,Tamil Nadu,India
CUST01185,9,27,289395.67,5,5,5,555,Champions,Pune,Maharashtra,India
CUST01186,384,3,5271.99,2,1,1,211,Hibernating,Noida,Uttar Pradesh,India
CUST01187,340,5,20531.65,3,2,2,322,Need Attention,Panipat,Haryana,India
CUST01188,5,21,161220.75,5,5,5,555,Champions,Jaipur,Rajasthan,India
CUST01189,11,18,59229.18,5,5,4,554,Champions,Chennai,Tamil Nadu,India
CUST01190,197,2,6802.900000000001,3,1,1,311,Hibernating,Thiruvananthapuram,Kerala,India
CUST01191,1,28,280682.99,5,5,5,555,Champions,Durgapur,West Bengal,India
CUST01192,439,2,8061.96,2,1,2,212,Hibernating,Mangalore,Karnataka,India
CUST01193,58,7,34511.25,4,3,3,433,Loyal Customers,Panipat,Haryana,India
CUST01194,407,7,127913.88,2,3,5,235,Hibernating,Surat,Gujarat,India
CUST01195,1,31,268469.7,5,5,5,555,Champions,Hyderabad,Telangana,India
CUST01196,461,1,1045.76,2,1,1,211,Hibernating,Faridabad,Haryana,India
CUST01197,441,1,2770.77,2,1,1,211,Hibernating,Thane,Maharashtra,India
CUST01198,252,2,5303.24,3,1,1,311,Hibernating,Jodhpur,Rajasthan,India
CUST01199,184,6,41771.62,3,2,3,323,Need Attention,Lucknow,Uttar Pradesh,India
CUST01200,19,19,82366.3,4,5,4,454,Champions,Amritsar,Punjab,India
CUST01201,395,3,7513.74,2,1,1,211,Hibernating,Panipat,Haryana,India
CUST01202,11,45,309281.25,5,5,5,555,Champions,Bengaluru,Karnataka,India
CUST01203,2,45,455467.83,5,5,5,555,Champions,Chandigarh,Punjab,India
CUST01204,44,11,24541.11,4,4,3,443,Loyal Customers,Warangal,Telangana,India
CUST01205,58,11,80223.48999999999,4,4,4,444,Champions,Madurai,Tamil Nadu,India
CUST01206,397,5,279707.74000000005,2,2,5,225,Hibernating,Rajkot,Gujarat,India
CUST01207,255,4,16742.61,3,2,2,322,Need Attention,Warangal,Telangana,India
CUST01208,63,6,31076.370000000003,4,2,3,423,New Customers,Panipat,Haryana,India
CUST01209,91,10,14217.1,4,3,2,432,Need Attention,Coimbatore,Tamil Nadu,India
CUST01210,638,1,1954.06,1,1,1,111,Lost,Faridabad,Haryana,India
CUST01211,97,8,253355.04,4,3,5,435,Loyal Customers,Mysuru,Karnataka,India
CUST01212,123,18,148435.5,4,5,5,455,Champions,Panipat,Haryana,India
CUST01213,7,15,42505.18,5,4,3,543,Loyal Customers,Delhi,Delhi,India
CUST01214,367,6,147408.36,2,2,5,225,Hibernating,Chandigarh,Punjab,India
CUST01215,435,6,18658.45,2,2,2,222,Hibernating,Panipat,Haryana,India
CUST01216,29,12,35104.16,4,4,3,443,Loyal Customers,Thane,Maharashtra,India
CUST01217,11,20,480401.61,5,5,5,555,Champions,Hyderabad,Telangana,India
CUST01218,469,4,6605.4400000000005,2,2,1,221,Hibernating,Pune,Maharashtra,India
CUST01219,589,6,17096.72,1,2,2,122,Lost,Vadodara,Gujarat,India
CUST01220,173,12,200345.77000000002,3,4,5,345,Loyal Customers,Faridabad,Haryana,India
CUST01221,417,2,26281.199999999997,2,1,3,213,Hibernating,Nagpur,Maharashtra,India
CUST01222,2,24,179259.13,5,5,5,555,Champions,Chandigarh,Punjab,India
CUST01223,91,11,16043.810000000001,4,4,2,442,Need Attention,Panipat,Haryana,India
CUST01224,613,2,26090.36,1,1,3,113,Lost,Madurai,Tamil Nadu,India
CUST01225,233,5,26722.23,3,2,3,323,Need Attention,Warangal,Telangana,India
CUST01226,411,5,5047.07,2,2,1,221,Hibernating,Mumbai,Maharashtra,India
CUST01227,97,14,49631.99,4,4,4,444,Champions,Amritsar,Punjab,India
CUST01228,45,11,61669.689999999995,4,4,4,444,Champions,Panipat,Haryana,India
CUST01229,562,2,10281.3,1,1,2,112,Lost,Noida,Uttar Pradesh,India
CUST01230,41,12,47361.65,4,4,3,443,Loyal Customers,Madurai,Tamil Nadu,India
CUST01231,446,3,6988.77,2,1,1,211,Hibernating,Kochi,Kerala,India
CUST01232,79,6,24834.219999999998,4,2,3,423,New Customers,Panipat,Haryana,India
CUST01233,2,11,85640.74,5,4,4,544,Champions,Nashik,Maharashtra,India
CUST01234,2,48,213158.99,5,5,5,555,Champions,Surat,Gujarat,India
CUST01235,435,6,64083.520000000004,2,2,4,224,Hibernating,Ahmedabad,Gujarat,India
CUST01236,70,16,91741.56999999999,4,4,4,444,Champions,Gurgaon,Haryana,India
CUST01237,400,2,6810.15,2,1,1,211,Hibernating,Durgapur,West Bengal,India
CUST01238,7,9,18345.69,5,3,2,532,Need Attention,Chandigarh,Punjab,India
CUST01239,678,2,5639.09,1,1,1,111,Lost,Chandigarh,Punjab,India
CUST01240,5,29,183390.06999999998,5,5,5,555,Champions,Faridabad,Haryana,India
CUST01241,667,3,6038.71,1,1,1,111,Lost,Bengaluru,Karnataka,India
CUST01242,310,12,135128.38,3,4,5,345,Loyal Customers,Warangal,Telangana,India
CUST01243,383,6,23291.550000000003,2,2,3,223,Hibernating,Coimbatore,Tamil Nadu,India
CUST01244,554,1,627.4,1,1,1,111,Lost,Howrah,West Bengal,India
CUST01245,450,5,8717.83,2,2,2,222,Hibernating,Varanasi,Uttar Pradesh,India
CUST01246,294,3,34936.35,3,1,3,313,Hibernating,Mumbai,Maharashtra,India
CUST01247,25,14,38367.77,4,4,3,443,Loyal Customers,Coimbatore,Tamil Nadu,India
CUST01248,2,43,206110.07,5,5,5,555,Champions,Howrah,West Bengal,India
CUST01249,410,2,4867.84,2,1,1,211,Hibernating,Vadodara,Gujarat,India
CUST01250,395,4,27465.31,2,2,3,223,Hibernating,Durgapur,West Bengal,India
CUST01251,292,3,3402.52,3,1,1,311,Hibernating,Jaipur,Rajasthan,India
CUST01252,28,14,53675.32,4,4,4,444,Champions,Madurai,Tamil Nadu,India
CUST01253,8,26,166233.66999999998,5,5,5,555,Champions,New Delhi,Delhi,India
CUST01254,7,23,86841.04000000001,5,5,4,554,Champions,Mumbai,Maharashtra,India
CUST01255,347,10,38181.41,3,3,3,333,Loyal Customers,Kochi,Kerala,India
CUST01256,56,16,56442.44,4,4,4,444,Champions,Salem,Tamil Nadu,India
CUST01257,70,15,44053.35,4,4,3,443,Loyal Customers,Kochi,Kerala,India
CUST01258,118,12,23746.57,4,4,3,443,Loyal Customers,Faridabad,Haryana,India
CUST01259,2,21,127149.12,5,5,5,555,Champions,New Delhi,Delhi,India
CUST01260,373,2,1697.48,2,1,1,211,Hibernating,Lucknow,Uttar Pradesh,India
CUST01261,252,16,78924.41,3,4,4,344,Loyal Customers,Rajkot,Gujarat,India
CUST01262,196,9,38890.64,3,3,3,333,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST01263,305,9,28295.91,3,3,3,333,Loyal Customers,Nashik,Maharashtra,India
CUST01264,182,10,55809.03,3,3,4,334,Loyal Customers,Thane,Maharashtra,India
CUST01265,1,35,200028.06,5,5,5,555,Champions,Ludhiana,Punjab,India
CUST01266,4,28,210713.74,5,5,5,555,Champions,Lucknow,Uttar Pradesh,India
CUST01267,285,6,9975.060000000001,3,2,2,322,Need Attention,Ahmedabad,Gujarat,India
CUST01268,141,16,50931.87,3,4,4,344,Loyal Customers,Warangal,Telangana,India
CUST01269,461,5,15982.59,2,2,2,222,Hibernating,Mysuru,Karnataka,India
CUST01270,48,10,45192.4,4,3,3,433,Loyal Customers,Warangal,Telangana,India
CUST01271,620,4,19363.04,1,2,2,122,Lost,Kozhikode,Kerala,India
CUST01272,521,1,170.87,1,1,1,111,Lost,Noida,Uttar Pradesh,India
CUST01273,535,7,40383.76,1,3,3,133,Hibernating,Mumbai,Maharashtra,India
CUST01274,1,61,195758.75,5,5,5,555,Champions,Hyderabad,Telangana,India
CUST01275,171,11,42817.77,3,4,3,343,Loyal Customers,Panipat,Haryana,India
CUST01276,7,13,31094.07,5,4,3,543,Loyal Customers,Hyderabad,Telangana,India
CUST01277,130,15,61954.06,4,4,4,444,Champions,Madurai,Tamil Nadu,India
CUST01278,600,1,265.03,1,1,1,111,Lost,Bengaluru,Karnataka,India
CUST01279,4,27,80129.38,5,5,4,554,Champions,Kozhikode,Kerala,India
CUST01280,6,10,69631.20999999999,5,3,4,534,Loyal Customers,Kochi,Kerala,India
CUST01281,216,4,21390.73,3,2,2,322,Need Attention,Salem,Tamil Nadu,India
CUST01282,328,12,55166.689999999995,3,4,4,344,Loyal Customers,Mysuru,Karnataka,India
CUST01283,302,3,34148.62,3,1,3,313,Hibernating,Ludhiana,Punjab,India
CUST01284,4,59,280244.07,5,5,5,555,Champions,Bikaner,Rajasthan,India
CUST01285,86,16,104257.85,4,4,4,444,Champions,Thiruvananthapuram,Kerala,India
CUST01286,561,3,47489.229999999996,1,1,3,113,Lost,Chandigarh,Punjab,India
CUST01287,26,11,196868.73,4,4,5,445,Champions,Hyderabad,Telangana,India
CUST01288,13,8,21026.54,5,3,2,532,Need Attention,Coimbatore,Tamil Nadu,India
CUST01289,7,47,450459.78,5,5,5,555,Champions,Kolkata,West Bengal,India
